optical_id,Cloud_percent,Time
LC08_L1TP_044034_20170105_20200905_02_T1,0.9593282157852325,1483641976639
LC08_L1TP_044034_20170121_20200905_02_T1,96.24835658848953,1485024372014
LC08_L1TP_044034_20170206_20200905_02_T1,96.24835658848953,1486406764107
LC08_L1TP_044034_20170222_20200905_02_T1,93.58760855940528,1487789158693
LC08_L1TP_044034_20170310_20200904_02_T1,96.24835658848953,1489171550951
LC08_L1TP_044034_20170326_20200904_02_T1,95.65639858442754,1490553941320
LC08_L1TP_044034_20170427_20200904_02_T1,0.41383340166155386,1493318723348
LC08_L1TP_044034_20170513_20200904_02_T1,0.7142890802079062,1494701129533
LC08_L1TP_044034_20170529_20200903_02_T1,96.24835658848953,1496083539760
LC08_L1TP_044034_20170614_20200903_02_T1,0.27321863616871883,1497465946873
LC08_L1TP_044034_20170630_20200903_02_T1,96.24835658848953,1498848351335
LC08_L1TP_044034_20170716_20200903_02_T1,0.2289231001220483,1500230754988
LC08_L1TP_044034_20170801_20200903_02_T1,84.37790689455284,1501613162800
LC08_L1TP_044034_20170817_20200903_02_T1,96.24835658848953,1502995568293
LC08_L1TP_044034_20170902_20200903_02_T1,1.412933354067414,1504377971153
LC08_L1TP_044034_20170918_20200903_02_T1,96.24835658848953,1505760373277
LC08_L1TP_044034_20171004_20200903_02_T1,3.05676897050577,1507142779975
LC08_L1TP_044034_20171020_20200902_02_T1,96.24835658848953,1508525182848
LC08_L1TP_044034_20171105_20200902_02_T1,0.0,1509907581961
LC08_L1TP_044034_20171121_20200902_02_T1,26.831691099896055,1511289977175
LC08_L1TP_044034_20171207_20200902_02_T1,0.02403268445085316,1512672373485
LC08_L1TP_044034_20171223_20200902_02_T1,96.24835658848953,1514054776352
LC08_L1TP_044034_20180124_20200902_02_T1,96.24835658848953,1516819562445
LC08_L1TP_044034_20180209_20200902_02_T1,0.578480851605242,1518201955013
LC08_L1TP_044034_20180225_20200902_02_T1,0.05108123518573495,1519584348662
LC08_L1TP_044034_20180329_20200901_02_T1,0.09914660408744126,1522349132788
