optical_id,Cloud_percent,Time,SAR_id
LC08_L1TP_044034_20201215_20210314_02_T1,96.24835658848951,2020-12-15 18:46:25.443,S1A_IW_GRDH_1SDV_20201216T141615_20201216T141640_035712_042DD6_25CD
LC08_L1TP_045034_20201222_20210310_02_T1,1.1867582760774515,2020-12-22 18:52:35.031,S1A_IW_GRDH_1SDV_20201223T020743_20201223T020808_035807_043106_AD70
LC08_L1TP_044034_20210116_20210306_02_T1,76.15118914665106,2021-01-16 18:46:14.353,S1A_IW_GRDH_1SDV_20210116T020742_20210116T020807_036157_043D40_24A4
LC08_L1TP_044034_20210201_20210302_02_T1,0.0751139196365881,2021-02-01 18:46:12.449,S1A_IW_GRDH_1SDV_20210202T141613_20210202T141638_036412_044629_369B
LC08_L1TP_045034_20210208_20210302_02_T1,12.447975553857912,2021-02-08 18:52:21.919,S1A_IW_GRDH_1SDV_20210209T020741_20210209T020806_036507_04496B_17C4
LC08_L1TP_044034_20210305_20210312_02_T1,0.0991466040874412,2021-03-05 18:46:01.506,S1A_IW_GRDH_1SDV_20210305T020740_20210305T020805_036857_045592_75D6
LC08_L1TP_044034_20210321_20210401_02_T1,0.0991466040874412,2021-03-21 18:45:53.544,S1A_IW_GRDH_1SDV_20210322T141612_20210322T141637_037112_045E89_56A9
LC08_L1TP_045034_20210328_20210402_02_T1,96.30094806450138,2021-03-28 18:52:02.994,S1A_IW_GRDH_1SDV_20210329T020741_20210329T020806_037207_0461BE_150C
LC08_L1TP_044034_20210422_20210430_02_T1,96.24835658848951,2021-04-22 18:45:42.429,S1A_IW_GRDH_1SDV_20210422T020742_20210422T020807_037557_046DDF_8ED6
LC08_L1TP_044034_20210508_20210518_02_T1,4.087724010536683,2021-05-08 18:45:35.196,S1A_IW_GRDH_1SDV_20210509T141614_20210509T141639_037812_047681_A40D
LC08_L1TP_045034_20210515_20210525_02_T1,96.2930526843322,2021-05-15 18:51:50.988,S1A_IW_GRDH_1SDV_20210516T020743_20210516T020808_037907_047945_74A7
LC08_L1TP_044034_20210609_20210615_02_T1,95.8473406185351,2021-06-09 18:45:53.029,S1A_IW_GRDH_1SDV_20210609T020744_20210609T020809_038257_0483C0_B843
LC08_L1TP_044034_20210625_20210707_02_T1,96.24835658848951,2021-06-25 18:45:57.581,S1A_IW_GRDH_1SDV_20210626T141617_20210626T141642_038512_048B77_D213
LC08_L1TP_045034_20210702_20210712_02_T1,96.4112849720833,2021-07-02 18:52:09.474,S1A_IW_GRDH_1SDV_20210703T020746_20210703T020811_038607_048E33_9600
LC08_L1TP_044034_20210727_20210804_02_T1,96.24835658848951,2021-07-27 18:46:06.066,S1A_IW_GRDH_1SDV_20210727T020747_20210727T020812_038957_0498B9_0144
LC08_L1TP_044034_20210812_20210819_02_T1,96.24835658848951,2021-08-12 18:46:12.683,S1A_IW_GRDH_1SDV_20210813T141620_20210813T141645_039212_04A10E_693B
LC08_L1TP_045034_20210819_20210827_02_T1,0.7265957395894653,2021-08-19 18:52:25.585,S1A_IW_GRDH_1SDV_20210820T020748_20210820T020813_039307_04A448_059C
LC08_L1TP_044034_20210913_20210924_02_T1,93.75310422174134,2021-09-13 18:46:21.546,S1A_IW_GRDH_1SDV_20210913T020750_20210913T020815_039657_04B055_2577
LC08_L1TP_044034_20210929_20211013_02_T1,1.105786222203373,2021-09-29 18:46:25.684,S1A_IW_GRDH_1SDV_20210930T141622_20210930T141647_039912_04B90E_BDF3
LC08_L1TP_045034_20211006_20211013_02_T1,73.52935645344174,2021-10-06 18:52:39.015,S1A_IW_GRDH_1SDV_20211007T020750_20211007T020815_040007_04BC4F_586A
LC08_L1TP_044034_20211031_20211109_02_T1,96.24835658848951,2021-10-31 18:46:30.358,S1A_IW_GRDH_1SDV_20211031T020750_20211031T020815_040357_04C879_C932
LC08_L1TP_044034_20211116_20211125_02_T1,96.17625853513697,2021-11-16 18:40:11.145,S1A_IW_GRDH_1SDV_20211117T141621_20211117T141646_040612_04D15E_C689
LC08_L1TP_045034_20211123_20211201_02_T1,32.80697257113574,2021-11-23 18:52:36.441,S1A_IW_GRDH_1SDV_20211124T020744_20211124T020809_040707_04D49B_5BB2
LC08_L1TP_044034_20211218_20211223_02_T1,10.404832925720156,2021-12-17 18:52:31.994,S1A_IW_GRDH_1SDV_20211218T020743_20211218T020808_041057_04E0A2_681D
LC08_L1TP_045034_20220110_20220122_02_T1,0.8653326122228232,2022-01-10 18:52:29.710,S1A_IW_GRDH_1SDV_20220111T020742_20220111T020807_041407_04EC5E_4BF9
LC08_L1TP_044034_20220204_20220212_02_T1,0.0480653689017063,2022-02-03 18:52:31.597,S1A_IW_GRDH_1SDV_20220204T020741_20220204T020806_041757_04F814_8737
LC08_L1TP_045034_20220227_20220309_02_T1,0.1994680851063829,2022-02-27 18:52:16.976,S1A_IW_GRDH_1SDV_20220228T020741_20220228T020806_042107_05043C_9450
LO09_L1TP_044034_20220316_20230424_02_T1,9.24353591472638,2022-03-16 18:46:05.639,S1A_IW_GRDH_1SDV_20220317T141621_20220317T141646_042362_050CF7_46C1
LC08_L1TP_044034_20220324_20220330_02_T1,96.24835658848951,2022-03-23 18:52:13.828,S1A_IW_GRDH_1SDV_20220324T020741_20220324T020806_042457_051023_F5BD
LC08_L1TP_045034_20220416_20220420_02_T1,0.0,2022-04-16 18:52:05.642,S1A_IW_GRDH_1SDV_20220417T020741_20220417T020806_042807_051BF5_A302
LC08_L1TP_044034_20220511_20220519_02_T1,0.4834810636583401,2022-05-10 18:51:54.681,S1A_IW_GRDH_1SDV_20220511T020743_20220511T020808_043157_05277A_C71B
LC08_L1TP_045034_20220603_20220610_02_T1,96.3233054415793,2022-06-03 18:52:17.558,S1A_IW_GRDH_1SDV_20220604T020745_20220604T020810_043507_0531D6_1002
LC08_L1TP_044034_20220628_20220706_02_T1,2.592042825301233,2022-06-27 18:52:08.474,S1A_IW_GRDH_1SDV_20220628T020746_20220628T020811_043857_053C52_CA71
LC08_L1TP_045034_20220721_20220801_02_T1,96.3708214563355,2022-07-21 18:52:33.959,S1A_IW_GRDH_1SDV_20220722T020748_20220722T020813_044207_0546BB_A196
LC08_L1TP_044034_20220815_20220823_02_T1,83.77501637521122,2022-08-14 18:52:27.201,S1A_IW_GRDH_1SDV_20220815T020749_20220815T020814_044557_05515B_3006
LC08_L1TP_045034_20220907_20220914_02_T1,21.40596627756163,2022-09-07 18:52:50.194,S1A_IW_GRDH_1SDV_20220908T020750_20220908T020815_044907_055D26_C139
LC08_L1TP_044034_20221002_20221012_02_T1,73.96478033655164,2022-10-01 18:52:37.106,S1A_IW_GRDH_1SDV_20221002T020751_20221002T020816_045257_0568ED_BE50
LC08_L1TP_045034_20221025_20221107_02_T1,23.84332847320155,2022-10-25 18:52:52.738,S1A_IW_GRDH_1SDV_20221026T020751_20221026T020816_045607_0573FC_4F2B
LC08_L1TP_044034_20221119_20221128_02_T1,0.0480653689017063,2022-11-18 18:52:43.922,S1A_IW_GRDH_1SDV_20221119T020750_20221119T020815_045957_057FCC_AB4E
LC08_L1TP_045034_20221212_20230113_02_T1,0.0384319754035357,2022-12-12 18:52:46.251,S1A_IW_GRDH_1SDV_20221213T020749_20221213T020814_046307_058BBE_3248
