Time,Tran1,Tran2,Tran3,Tran4,Tran5,Tran6,Tran7,Tran8,Tran9,Tran10,Tran11,Tran12,Tran13,Tran14,Tran15,Tran16,Tran17,Tran18,Tran19,Tran20,Tran21,Tran22,Tran23,Tran24,Tran25,Tran26,Tran27,Tran28,Tran29,Tran30,Tran31,Tran32,Tran33,Tran34,Tran35,Tran36,Tran37,Tran38,Tran39,Tran40,Tran41,Tran42,Tran43,Tran44,Tran45,Tran46,Tran47,Tran48,Tran49,Tran50,Tran51,Tran52,Tran53,Tran54,Tran55,Tran56,Tran57,Tran58,Tran59,Tran60,Tran61,Tran62,Tran63
2017-07-11 23:41:55.703,,,,,,,,,,,,,192.90436910621472,200.0940697529556,193.74490414516663,188.95773806340696,194.0423025899732,187.37956471367528,,,,,,,,,,,,,,,,,,,,,,,220.86345839487348,,,,,,,,,,,,,,,248.2856414210383,255.342604573251,233.79149593677784,,,,183.47089540048785,196.1980573149524
2017-07-27 23:42:03.388,212.41833496365268,215.1463893168575,216.85701364035685,223.83750485985215,230.31570612480115,218.6597329687073,216.9676482926908,210.36673634326647,207.4310262950229,210.645250495324,203.9996992471521,200.075860808972,182.7662677361435,186.80414428227687,183.5063972255184,179.96293371218445,181.52749929363745,177.6039499956108,179.7019926248121,185.6059973551481,187.0413061627222,194.0200709864078,203.65054934592484,205.4803470201053,208.69523487424152,216.7006310384391,217.73878223150356,216.55193271629764,220.2209057960214,222.7078661234522,223.04459447504925,225.60540229521465,216.76654414071496,205.48190413584044,197.3578536423798,191.68598093261824,189.48221521634684,193.33320874540587,202.922055726309,206.4003786071915,212.54074509653736,222.4961663498326,232.0980923550648,230.57741374602855,217.4411201015972,205.7912483706252,197.65202949500068,191.22817598554144,180.63731544065928,179.29227059386443,177.38049975407966,182.29514712671383,188.7171411909357,204.2736901265021,221.59691751877017,238.73468874329623,243.65922264223008,222.9015819277257,196.89702600476716,176.10114664008978,170.78339232421183,170.6065570446086,185.5564536909032
2017-08-12 23:42:09.596,229.3614326000149,221.23256177538696,225.8073955416,235.72910941505285,231.4312371936753,223.1350405513925,227.3338052275976,219.55593569964137,205.55295712905743,213.8909000006749,211.37723942746868,201.965002622567,198.92808203319035,194.70358074381303,,,,,,,,,,,,,,,,,,238.0849598532313,229.5783947342017,217.82428830624295,209.51885300054815,203.2016841684057,201.2645155887984,205.0147763370282,208.2713282073276,210.7858137538541,216.33624608587743,226.38180339049333,231.50649683623425,234.0532851410735,223.13439588385867,209.9226532083093,202.53926790151905,197.46054231368367,189.10089850600917,191.30330599924696,189.4162198319567,,,,,,,,204.0340423360321,,,,
2017-08-28 23:42:13.299,,,228.6975955035665,,233.0454845569089,,229.7847836679828,220.5574893263583,205.93710747491176,211.4070550424242,209.9220663136217,203.4313717977236,199.71107339391767,196.1401167121388,,,189.6354983566186,190.39328572801716,188.6518636137532,192.17480279348257,194.38487123348037,198.5027826539893,203.8668364395673,212.8473618302372,221.2310681463194,227.8424891197906,228.0911622262904,228.0220507051948,232.43682512483525,236.9503070741868,,,230.03164129236563,218.35054672605557,210.5128181716392,206.8983649237749,203.90678541641185,207.31948502705396,210.5868255291001,213.13205398967295,218.086349641377,225.3131336675516,232.9246651984592,,,,,,,,,,,,,,,,,,,,
2017-09-13 23:42:13.694,223.79732420884065,221.6238138756337,233.1052574532725,231.9813323804497,235.906637204916,226.4005031945668,228.6672817952786,212.13314850552,208.0777994484979,214.99030692423992,220.33492701242105,203.91563145504728,200.19180775403885,198.3160493628849,194.2364118293521,191.38657832934155,190.37234817373133,186.18900085643924,189.20194948272308,190.35070109136004,196.2815825742952,200.4052767402497,199.518839171358,205.99541678635427,213.2519574983089,223.88309862216957,223.9921390444191,226.0050820584813,228.70673001973347,233.29859581787184,234.6482628850301,236.35994981837135,227.66103488120052,218.7546672188417,213.22780713255344,207.40804708664757,203.80407931923963,208.00358681353688,212.2162149347369,216.5985807094773,224.31246044018985,227.8384433932544,230.64095831370972,234.02265831430844,221.91930618308,207.5065479617473,200.8588122346902,197.60303593574105,190.12116201743925,192.6674984044357,190.51456211024123,194.9391448299864,194.82257478235115,203.8294562007476,216.75997995701528,244.0685037389202,243.67144144066464,223.76917246709155,195.7463091938193,173.3259673654111,158.6639186598459,165.57856053909498,180.51848630227505
2017-09-29 23:42:21.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.35401134755872,249.2572752762081,239.1595414051673,228.9519020392151,222.3717309459483,216.0385775052765,210.37530753527125,205.5002831609289,201.09098996989744,204.1312856098105,209.64273188327945,216.54765648741613,225.07522852353696,231.0896677205088,220.7192046893349,214.93389380239208,212.79349133424395,202.9820205895776,198.69636819556104,198.40236014450005,196.56187866068169,199.38099727646545,199.6267159902117,210.791189771984,,,,,,,,,
2017-10-31 23:42:25.239,221.105256886526,216.6928948837872,227.0987683590336,222.6043819750228,221.26923559263292,209.44917991086555,198.08439438380776,189.57897911540465,191.0298736051017,204.0829872413334,207.88207595567397,195.57673494885037,187.4104182939116,179.684348831468,176.605183621484,173.9613870119969,182.61921076006064,182.93501777073604,189.96035218737865,196.19225298610945,195.6451392742321,199.6937670193581,205.33950273319564,206.4369685464446,214.6873293080849,223.53881982561296,225.30922598701048,223.56070357447,227.275115347401,231.72912722665808,234.99297571773997,237.50656669893257,227.72440372150183,216.85855887826168,211.0796065793948,206.32156509029556,200.8175387476098,196.3281466418214,192.5207733277048,194.65430610450613,200.74576516277995,205.8017670789423,215.18660985542243,218.6077665197285,208.98920429624897,,,,,,,,,,,,,226.9903162464016,203.1292330074023,189.06425068517564,194.14576814833035,204.4652967576047,208.4905295496265
2017-11-16 23:42:21.636,185.5946098607537,183.15857187545768,184.34776263297823,205.80727245825028,198.35632520569203,191.91552553205432,179.92197796282193,172.14789797435324,167.74071816552762,189.88055103059727,192.14955933523407,184.32080013413207,165.26940306362349,163.33593820920785,158.11742390988627,154.81220565709282,158.23632571089587,166.15450888074474,163.33102254430517,164.48871955088777,167.76903534125668,168.0604028329721,172.9373190666477,182.4918211940215,190.05659564046655,195.06653026306185,195.95908306690603,196.5694772738832,200.2517072199205,204.9382889665634,208.74972935503044,211.96682314580957,205.1564840165124,196.1760568646419,185.87651878075556,181.94116578812296,177.4750357633866,176.85650561511824,178.24349276786631,182.64358207682383,188.08890035703436,194.0450339325737,199.6949307251199,201.8117209021445,194.4670125121504,188.2232117213587,178.03343526449714,175.48099327114898,173.3323239463041,169.99499268803638,172.05116395710874,169.41330211259148,172.91518464084842,179.0030972387749,189.89278481650385,216.8352079366657,227.7846923056748,210.1272330013354,192.68048477806596,179.30289762261654,166.50614594558408,168.0260170400451,173.92849534717385
2017-12-02 23:42:16.183,167.20631376173372,160.37597159300975,174.44941366837634,187.51122010872425,193.272852760834,190.19144069165355,,,,,186.56629122362943,176.11755041432056,,,,,160.24005058006287,159.92443143726874,159.7066562476462,162.36756183626312,162.0451552756987,161.0515897374832,167.21087321785564,174.5290972520866,187.62031024146935,192.03274720386133,198.97456186868135,196.2424448539976,196.0683979260664,199.3076453247645,204.48188722043724,214.0320757260084,207.82667911797495,198.7251654220176,193.97583858011683,188.48166862128215,180.73794499933484,178.487033752562,177.3694824677725,179.20962957323457,184.7117096074199,190.00930110821287,196.79800763173,201.7492364008114,192.0539612555789,189.85530896902355,180.14679943181588,181.00548000500123,178.6550176225241,170.95951505830854,170.6020087690966,173.337451865739,180.29242518197216,184.29951104914403,188.5532591522809,219.77112571201323,229.5927318366049,210.6063031944388,190.96321954663472,183.19116163610232,171.6737538776385,164.50106595144518,166.82038395185216
2017-12-18 23:42:18.881,182.2324270905644,166.19802583419366,185.0487514703663,,,,,172.30147428840664,161.40627190009744,176.5026997356006,,,,,,,,,158.66865993123082,163.24163919226328,167.36264146736153,172.88123066261124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.91147478187202,179.16417546937765,185.71919574963425,212.61741732115087,224.56046591079703,207.1928460577908,189.1679136326504,176.68291055266363,168.13028047195132,162.0851821581222,169.44500792892185
2018-01-03 23:42:15.504,176.48082707444888,163.9647722037513,181.9821102627835,190.95694658088536,189.6661827470853,191.99657742309992,181.1086604111228,171.42320790575255,,,178.06444865317636,183.63431275609625,173.07918981318986,165.13145744572833,160.39946249271685,155.90005610582818,156.8954997637952,158.64193842800802,154.610454694883,157.50439126519754,162.63572968026267,170.069258398552,179.7652297475035,185.9025813322139,,,,,,,,,,,,,,,,,,179.05616593613345,188.26410478055809,192.8913545675628,185.3351627727884,181.8126849590414,176.60475541579,175.49362400157304,170.71048142790357,166.28718965976665,,,,,,,,,,,,,
2018-01-19 23:42:07.913,,,,,199.75838178982303,199.66856889044573,186.370105019204,176.9007020780868,166.54292029678027,181.7046282872699,192.3219362913532,196.2234788495452,182.8281521304707,176.0267653546908,167.711255944536,163.535944851129,166.48146241459858,165.1375386768836,163.1897922953278,167.3743936292721,174.18389804370173,181.1609793601028,192.8991185849751,204.8523515415595,210.48181903383428,216.67724708431055,215.32376043302477,209.92228281686036,207.8811244787892,207.21864038040596,213.8412103084359,217.63729810356364,213.39034315824304,205.4123250333488,199.55355502321808,190.34224121693217,185.43863269145072,182.3196452534753,181.46107866558168,180.79807104501032,181.67680077988635,186.5178227149645,199.21731834236556,203.5794345668059,195.2066500385461,192.0035475656563,187.53904326877364,186.1653608492207,179.9437934987668,177.9524826365918,177.40628315168732,180.7347322089605,181.7743337435188,184.7592674191286,193.9134327841797,220.66746554270128,231.5156985474585,216.18933324422235,196.63294164996253,184.29817772270087,174.14266367891923,167.11939086683722,174.5926176136165
2018-02-04 23:41:58.964,188.5062291565561,170.4955723222377,188.7160648152802,194.4153415349182,196.3984765540721,197.24164993359352,184.55854709204428,174.70674238150903,165.4147079898476,179.4208825633227,188.02993843434808,193.97822879328575,179.97059266431268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.34086395640685,185.4057925699384,179.26566207043723,176.99357654399284,176.7626846151855,179.12650285895475,,,,,,,,,,,
2018-02-20 23:42:17.415,180.52862945886267,167.32483009670506,184.45505397848183,192.90261069665667,191.8617108136659,195.0942467661244,181.42955399087128,172.38639670262052,162.21921036206314,177.55951960797148,181.22125811700568,190.6647483178671,176.4616641793955,169.21457140883064,163.35953474874148,158.32602983436624,158.74675424988524,159.67941053960013,155.8359109552208,159.8477234652206,167.58067927469165,173.3660206861225,183.26185712485727,195.2883957143665,200.9131792077073,207.7774337479021,203.82838798122933,200.06660077568745,200.76798000797916,198.9911416675546,206.17075589912588,210.14893424645305,206.3159913599181,198.5680872186515,190.7550723937707,183.2552252827401,176.64030406672987,175.27125413291247,174.58940916254193,172.4231010317445,174.39041656494987,179.08650893790298,191.49869049834624,197.08899761251848,188.116229287856,185.8219097937045,181.48360564995136,180.9010918708963,174.64290747982818,171.78327123328037,171.91325389508475,173.62360538619498,175.86317988393645,178.80616632770526,186.44348971079265,213.74769014625025,226.3982949311477,210.10465618550504,191.93357990295524,178.0711482696508,167.00101337563095,162.9705997177989,169.81591016063769
2018-03-08 23:41:45.147,,,,,,,,170.7526319560904,171.89864705257713,180.98419615147344,194.0819673565268,203.2479837048149,183.51988799666415,175.48398840341474,161.6903802915069,157.74608759515004,161.53426948642493,165.21447581087483,164.6035214363788,174.22235521665746,180.82899978984688,188.97511234180783,196.9178536536592,228.04768642312732,242.32440723351908,265.11493597105124,264.4246779899886,229.48856626938385,228.0365144130124,218.67836603328945,222.92398367694568,226.77314910698456,222.87546830364155,217.22467075414363,214.0781391875564,206.22658215173504,192.57033402098244,174.00312812195938,168.43238469865975,168.59245652954104,175.98974366466646,182.81840982548903,191.70128921113428,207.7325586469913,198.74927118956467,189.4225938213167,184.69119138440857,178.595558415295,170.3366634817717,165.21083534532772,169.01872228566984,185.4891813759096,182.7743735516986,185.7065970805487,202.307466197078,233.9915040030744,237.67257365183104,218.0643400676306,195.5279913464608,187.89851990323345,178.39973468129477,169.42321181020043,176.08977306355695
2018-03-24 23:41:37.496,211.65760504991775,207.8642088176285,211.22407603063093,217.81856510919107,221.68952101979303,209.90673941021424,206.65855718464596,199.5037899589948,197.18084268910732,198.8621109456489,203.92699268396476,203.3967894034709,191.68729863847665,188.4867009255396,183.32180929203648,177.56299700029044,183.5618492736336,180.32809881395755,183.66547884578227,188.15745707667887,186.89178577509023,190.1025155850554,194.31601072515787,194.71705468166687,202.6198922646585,212.49927843268483,212.20127875892783,211.42123136391285,217.84162533051204,226.77390082854575,231.54781636081668,235.88034746102616,227.72558999896728,218.8865636980862,213.64717000908496,209.39247404759,206.6004465826011,205.7438933708176,205.2933222693589,206.97571623448505,213.6588579133276,225.38184826454463,234.57112722526136,238.16670268939853,225.5966271796809,216.6912291106005,211.81428496134023,214.4466991694513,206.9109525167403,212.66992155482825,214.39755810960315,220.2564309400264,229.6195013393919,232.7909339449585,251.13718340393876,266.0220710486057,270.1221856618386,243.50679218812763,218.30049402287568,195.63009584952923,185.73534716662996,204.260191926496,216.13921045332225
2018-04-09 23:41:29.447,,,206.54407553606083,213.85425991665176,219.04253653215684,203.6927497886324,203.0483147547776,196.5821928996714,191.61515037385035,196.5128255054717,201.95546513541612,201.50147343662343,188.75505038576057,,,,,,,,,,,,,,,,,,,,224.32720593243363,216.0065919508419,209.58734693745697,206.33600615260409,201.85054987294015,201.5021733897128,201.34168703941293,202.52880207103905,208.41951946112988,220.391341842622,,,,,207.6132773970266,209.70977681353253,202.20555085542145,205.83676474319128,208.31092459161223,213.26506271382104,222.70699313534047,225.73798768379808,242.06625196804023,257.03293289456064,263.1529915515983,234.1591897748405,211.15320882277916,187.211531638904,179.89481724822625,200.4807521347448,210.71886095292152
2018-04-25 23:41:20.171,207.6483681071042,193.8830950886741,,,,,,,,,,,,,,,,179.72068853009552,178.54512928871833,183.8080633699061,182.2674529085142,186.17000376154152,189.2177910172653,186.62997041724287,197.18107747913209,208.46763582916407,,,,226.17207088308984,230.3001318857085,235.38419509449693,226.61408940347604,218.70861888617964,213.42672563429767,204.6405532673446,199.07897868792324,199.893211751078,199.59138315640843,202.8759767840033,207.7848027694138,216.87328796901943,227.0537643341285,,,,,,,,,,,,230.8277150293213,248.091196709364,252.06481474895372,223.99929306801891,,,,,
2018-05-11 23:41:10.521,215.55990738400112,201.08711484154944,208.6582282890301,210.30694359690705,219.5021422751921,209.7279453506504,214.4602985597005,205.4402569103383,198.48055377760025,201.51008516861123,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.5631124802997,203.65586732732388,207.48060877779187,213.99613404686653,,,,,,,,,,219.61559602941247,221.38674209904207,222.79129253073387,224.32125524596887,,,,230.4110060840312,207.4623294346844,189.46924967961175,183.8378466285315,193.17958433624923,209.0237344203284
2018-05-27 23:40:58.020,212.97216591345492,196.4056030199621,206.58259385999887,204.344435969708,214.0400638364885,203.5936511897108,212.1738991580906,207.52610033038675,198.9680860606915,206.31613720521975,210.45904798644045,202.0232650069515,192.04707100667983,190.77401531237868,190.05230565348597,183.39891519083687,191.0618531554967,183.86593473037783,182.9666456674405,193.2464264056385,189.16880372897648,192.86878527821844,195.01577048826627,191.49322099213745,203.61774151955893,215.13067900095908,210.60336705672267,213.51239087297316,219.17050831246289,227.89913823664045,237.21206193612323,240.9661886702879,237.3408662184436,225.4683479906329,217.79478095413631,211.28057686985088,204.9513553040184,203.88541512854704,204.44177205278103,207.98868263728,213.09603783366163,222.09901507644025,233.8098210399553,238.09271053178892,228.9230447471533,221.5813653478858,215.0420556047349,210.1247422504758,211.914541114138,211.60445417102773,221.85020231136548,225.648680915622,226.80237510195963,224.7243485625265,244.0909317426648,262.28819793655174,261.68560828951576,230.8386481815549,205.3166510070951,189.148890676902,183.3303914053653,190.61772899662867,206.30385961847148
2018-06-12 23:40:59.292,,,,,,,,,,,221.6721800072497,208.8324996054999,205.69304570674245,205.2902292570305,,197.4361645203591,210.22091993080093,198.05742819754528,192.83575004535112,201.6566607201644,200.03964169922392,200.60963945903745,206.27540248024556,198.31751696843264,209.11511944570984,221.4075364925944,220.34053097738,220.89471902428411,228.08710838209865,236.06075902495843,242.31265730442945,247.0713845290504,242.98929962719563,235.14158701498872,226.991441576387,218.35092298568884,212.57480656925563,209.6455617894694,210.64410861967647,213.3978847152308,219.4170265777701,228.7943678093524,237.9376183274199,,,,,217.49436557015804,219.15244362509867,,,,,,251.9983316010481,269.6258935534256,267.6819098380098,,,,,200.15060921129916,213.55189823183025
2018-06-28 23:41:09.567,207.8845124042489,192.95731387362304,205.00091741836007,203.4829320269652,212.97718820132005,202.28725678935967,213.7251988480865,209.7568101843525,201.669276874312,212.0609796220904,,,,,,,,,,,,,,,,211.75081163956392,210.57207277215733,,,,,,,,,,,,,,,,,,,,,,,,,,228.32418799461053,227.6084906192428,245.55051055154175,259.63702417529066,261.3776743130587,230.75362631530675,205.2131319704246,187.6487708009645,184.35804562038237,190.20363369387007,207.0124857349054
2018-07-14 23:41:17.417,,,,,,,,213.7957621741039,204.63281031323007,217.03654110655324,212.2104763975647,193.61260058648787,190.254590075652,183.5519666411638,183.3255317766563,,,,,,,,,,,,,,,,,,,,,,,210.47152298736063,207.2865069350578,207.48663103303937,209.98402884824048,221.91406573491804,230.40027188990405,,,,,,216.21497166478937,215.1214138572067,,,,,,,,,,187.36260243161755,,173.0072118964451,171.3990336412027
2018-07-30 23:41:24.508,,229.69109908263675,230.70636721427604,234.2664396275907,239.62354501555308,230.10592358684448,222.11168915117776,218.7577854724572,212.7947488682244,221.72050251354077,220.87179210997988,203.0535229103398,,196.73243117905477,189.7160195436702,186.05601452578867,186.7764956202324,182.8050545367105,184.29087862378637,187.8075218153305,188.34965416937223,,,,,,,,,,,,,,,226.208925322554,,,,,,,,,240.1103315931563,234.80609626818728,230.2316707478452,229.3379474140236,,,,,,,,251.68837581633423,256.9854521203415,240.44763747084264,,,,,
2018-08-15 23:41:33.663,229.94415306023183,231.06091566378987,,,,,,221.91616153042304,,,,,,,,182.93044101093795,180.2116945517195,183.66534221791548,187.34792258950864,186.56689558737125,189.2340453015703,192.15408543968837,197.75481011711636,203.28541586303112,206.0119576241992,,,,,,242.9633500510925,248.1836347050498,246.4357476774564,238.018220826071,230.98665270044145,226.1833103628105,222.71304495342932,219.13424002454164,216.98064412729,218.529978651944,222.83890198163775,233.04914775574255,240.2752559268115,245.65635775173368,235.83638630752992,230.7932129315105,223.44991702794303,219.40738979541257,220.55654903433413,219.93192894758363,217.51393197431824,,,,,,,,,,,,
2018-08-31 23:41:40.574,222.0085577476624,217.5298576914214,220.95651872117136,225.17646406238435,225.1875083219121,219.5773433335553,,,,,,,,,,176.75526271055622,172.96019462937934,177.63450522920635,181.24025956287133,178.05547385542064,181.2752580491949,,,,,,,,215.17232247101705,229.7787289857503,232.5837433687998,236.4404481151165,234.3120392208889,229.52706558911257,223.1124649878313,217.77620581859912,215.2656930237732,214.4188766099748,,,,,,,,,,,,,,,,215.4233621005505,225.73486446340297,240.60932990777175,248.50477039255628,228.0153351004728,208.09036934544545,189.2430520673148,178.70573169611404,171.0899931747619,162.07018122540654
2018-09-16 23:41:45.118,,,,,,,,221.74398921412427,219.353160510316,225.971126967798,222.83191985162497,206.08887731688787,202.3463117127036,198.04203995091967,187.39356728193667,181.50062475358035,183.1979395460407,,,,,,,,211.7116906721401,218.7612748119291,223.75526202613636,223.05352363056647,228.1290949815549,237.4072925360564,241.5189219162034,245.2613441377727,247.1684557701733,237.07500573948528,232.2550406272291,227.63441386098123,223.1268209765782,220.1953887589728,217.7117196219257,221.1496030007316,222.36418849180896,234.3293150256904,240.20864020825712,247.90135583053896,,232.4595542670081,228.3449994148285,,,225.3933523255446,221.71918648753748,,,,,,,,216.7272678863163,197.40110019155605,,,
