optical_id,Cloud_percent,Time
LC08_L1TP_089079_20170116_20200905_02_T1,96.24299719887982,1484610136352
LC08_L1TP_089079_20170201_20200905_02_T1,0.19129318394024278,1485992529458
LC08_L1TP_089079_20170217_20200905_02_T1,52.46685340802989,1487374922861
LC08_L1TP_089079_20170305_20200905_02_T1,4.876633986928105,1488757316237
LC08_L1TP_089079_20170406_20200904_02_T1,0.03454715219421102,1491522099221
LC08_L1TP_089079_20170422_20200904_02_T1,8.583566760037348,1492904489619
LC08_L1TP_089079_20170508_20200904_02_T1,96.24299719887982,1494286888610
LC08_L1TP_089079_20170524_20200903_02_T1,0.12278244631185806,1495669299726
LC08_L1TP_089079_20170609_20200903_02_T1,95.87336601307214,1497051707681
LC08_L1TP_089079_20170625_20200903_02_T1,0.0,1498434112935
LC08_L1TP_089079_20170711_20200903_02_T1,7.796568627450981,1499816515703
LC08_L1TP_089079_20170727_20200903_02_T1,96.24299719887982,1501198923388
LC08_L1TP_089079_20170812_20200903_02_T1,5.438375350140056,1502581329596
LC08_L1TP_089079_20170828_20200903_02_T1,0.17273576097105509,1503963733299
LC08_L1TP_089079_20170913_20200903_02_T1,96.24299719887982,1505346133694
LC08_L1TP_089079_20170929_20200903_02_T1,12.948412698412698,1506728541034
LC08_L1TP_089079_20171031_20200902_02_T1,70.26879084967334,1509493345239
LC08_L1TP_089079_20171116_20200902_02_T1,96.24299719887982,1510875741636
LC08_L1TP_089079_20171202_20200902_02_T1,91.77672735760994,1512258136183
LC08_L1TP_089079_20171218_20200902_02_T1,17.732726423902857,1513640538881
LC08_L1TP_089079_20180103_20200902_02_T1,10.091036414565828,1515022935504
LC08_L1TP_089079_20180119_20200902_02_T1,94.36624649859968,1516405327913
LC08_L1TP_089079_20180204_20200902_02_T1,8.957166199813257,1517787718964
LC08_L1TP_089079_20180308_20200901_02_T1,93.64390756302544,1520552505147
LC08_L1TP_089079_20180324_20200901_02_T1,93.3432539682541,1521934897496
LC08_L1TP_089079_20180409_20200901_02_T1,22.902544351073754,1523317289447
LC08_L1TP_089079_20180425_20201015_02_T1,0.5348972922502335,1524699680171
LC08_L1TP_089079_20180511_20200901_02_T1,1.080999066293184,1526082070521
LC08_L1TP_089079_20180527_20200901_02_T1,96.24299719887982,1527464458020
LC08_L1TP_089079_20180612_20200831_02_T1,14.21907096171802,1528846859292
