optical_id,Cloud_percent,Time
LC08_L1TP_198031_20181201_20200830_02_T1,0.0,1543660593414
LC08_L1TP_198031_20181217_20200830_02_T1,0.0,1545042990837
LC08_L1TP_198031_20190102_20200830_02_T1,0.10224308815858113,1546425390784
LC08_L1TP_198031_20190118_20200830_02_T1,96.32256282794857,1547807787927
LC08_L1TP_198031_20190203_20200829_02_T1,0.03129890453834116,1549190184470
LC08_L1TP_198031_20190219_20200829_02_T1,76.90840467642502,1550572582168
LC08_L1TP_198031_20190307_20200829_02_T1,3.575807787903894,1551954977308
LC08_L1TP_198031_20190323_20200829_02_T1,0.0,1553337373042
LC08_L1TP_198031_20190408_20200829_02_T1,5.021448955168928,1554719768922
LC08_L1TP_198031_20190424_20200828_02_T1,33.71162048543989,1556102162107
LC08_L1TP_198031_20190510_20200829_02_T1,0.0,1557484569644
LC08_L1TP_198031_20190526_20200828_02_T1,0.0,1558866979250
LC08_L1TP_198031_20190627_20200827_02_T1,0.0,1561631791784
LC08_L1TP_198031_20190713_20200827_02_T1,0.0,1563014194971
LC08_L1TP_198031_20190729_20200827_02_T1,0.0,1564396600538
LC08_L1TP_198031_20190814_20200827_02_T1,5.937954524532834,1565779006333
LC08_L1TP_198031_20190830_20200826_02_T1,0.0,1567161410176
LC08_L1TP_198031_20190915_20200826_02_T1,34.303108410813465,1568543815079
LC08_L1TP_198031_20191001_20200825_02_T1,0.0,1569926219838
LC08_L1TP_198031_20191017_20200825_02_T1,0.0,1571308622159
LC08_L1TP_198031_20191102_20200825_02_T1,0.0,1572691021791
LC08_L1TP_198031_20191118_20200825_02_T1,0.0,1574073418505
LC08_L1TP_198031_20200105_20200823_02_T1,0.03129890453834116,1578220610790
LC08_L1TP_198031_20200206_20200823_02_T1,0.0,1580985402022
LC08_L1TP_198031_20200222_20200822_02_T1,0.0,1582367798748
LC08_L1TP_198031_20200309_20200822_02_T1,46.3708613335788,1583750192864
LC08_L1TP_198031_20200325_20200822_02_T1,96.32256282794857,1585132584491
LC08_L1TP_198031_20200410_20200822_02_T1,56.77964957500986,1586514976491
LC08_L1TP_198031_20200426_20200822_02_T1,7.515542054067328,1587897369116
LC08_L1TP_198031_20200512_20200820_02_T1,96.32256282794857,1589279762804
LC08_L1TP_198031_20200528_20200820_02_T1,0.03129890453834116,1590662165983
LC08_L1TP_198031_20200613_20200823_02_T1,0.0,1592044576235
LC08_L1TP_198031_20200629_20200823_02_T1,3.502040565835097,1593426984553
LC08_L1TP_198031_20200715_20200912_02_T1,95.97410169075499,1594809390876
LC08_L1TP_198031_20200731_20200908_02_T1,96.32256282794857,1596191795225
LC08_L1TP_198031_20200816_20200920_02_T1,29.180398293902833,1597574199814
LC08_L1TP_198031_20200901_20200906_02_T1,96.32256282794857,1598956607948
LC08_L1TP_198031_20200917_20201005_02_T1,96.32256282794857,1600339013930
LC08_L1TP_198031_20201003_20201015_02_T1,0.0,1601721417662
LC08_L1TP_198031_20201019_20201105_02_T1,10.908343306023502,1603103818737
LC08_L1TP_198031_20201120_20210315_02_T1,96.32256282794857,1605868617303
LC08_L1TP_198031_20201206_20210313_02_T1,0.0,1607251019767
LC08_L1TP_198031_20201222_20210310_02_T1,0.03129890453834116,1608633418075
LC08_L1TP_198031_20210107_20210307_02_T1,96.32256282794857,1610015812743
LC08_L1TP_198031_20210123_20210305_02_T1,92.11071220350472,1611398207053
LC08_L1TP_198031_20210224_20210303_02_T1,2.878517291110496,1614162999853
LC08_L1TP_198031_20210312_20210317_02_T1,96.32256282794857,1615545391390
LC08_L1TP_198031_20210328_20210402_02_T1,0.0,1616927786050
LC08_L1TP_198031_20210413_20210423_02_T1,93.48025407346084,1618310180749
LC08_L1TP_198031_20210429_20210508_02_T1,88.95332780999775,1619692572275
LC08_L1TP_198031_20210515_20210525_02_T1,96.32256282794857,1621074973723
LC08_L1TP_198031_20210531_20210608_02_T1,96.32256282794857,1622457382829
LC08_L1TP_198031_20210616_20210622_02_T1,0.0,1623839789049
LC08_L1TP_198031_20210702_20210708_02_T1,0.0,1625222192403
LC08_L1TP_198031_20210718_20210729_02_T1,2.4413145539906105,1626604594648
LC08_L1TP_198031_20210803_20210811_02_T1,96.32256282794857,1627987002900
LC08_L1TP_198031_20210819_20210827_02_T1,96.32256282794857,1629369408450
LC08_L1TP_198031_20210904_20210910_02_T1,75.9356838196941,1630751813159
LC08_L1TP_198031_20210920_20210925_02_T1,83.53370769278021,1632134216212
LC08_L1TP_198031_20211006_20211013_02_T1,96.32256282794857,1633516621876
LC08_L1TP_198031_20211022_20211103_02_T1,96.32256282794857,1634899024567
LC08_L1TP_198031_20211107_20211117_02_T1,0.0,1636281422578
LC08_L1TP_198031_20211209_20211215_02_T1,96.32256282794857,1639046219983
LC08_L1TP_198031_20211225_20211230_02_T1,96.32256282794857,1640428616024
LC08_L1TP_198031_20220110_20220114_02_T1,96.32256282794857,1641811012723
LC08_L1TP_198031_20220126_20220204_02_T1,0.03129890453834116,1643193407402
LC08_L1TP_198031_20220211_20220222_02_T1,0.0,1644575804689
LC08_L1TP_198031_20220227_20220309_02_T1,96.32256282794857,1645958199989
LC08_L1TP_198031_20220315_20220322_02_T1,96.32256282794857,1647340594488
LC08_L1TP_198031_20220331_20220406_02_T1,81.46135198993566,1648722982744
LC08_L1TP_198031_20220416_20220420_02_T1,0.1564945226917058,1650105388660
LC08_L1TP_198031_20220502_20220511_02_T1,96.32256282794857,1651487786750
LC08_L1TP_198031_20220518_20220525_02_T1,4.892571112952224,1652870195021
LC08_L1TP_198031_20220603_20220610_02_T1,47.19494307895295,1654252600220
LC08_L1TP_198031_20220619_20220630_02_T1,51.72371045444778,1655635010825
LC08_L1TP_198031_20220705_20220708_02_T1,2.4726134585289516,1657017413195
LC08_L1TP_198031_20220721_20220726_02_T1,0.0,1658399816646
LC08_L1TP_198031_20220806_20220818_02_T1,0.0,1659782226763
LC08_L1TP_198031_20220822_20220923_02_T1,94.6530424376328,1661164630757
LC08_L1TP_198031_20220907_20220914_02_T1,96.32256282794857,1662547032957
LC08_L1TP_198031_20220923_20220929_02_T1,29.689649881861985,1663929437583
LC08_L1TP_198031_20221009_20221013_02_T1,96.32256282794857,1665311832014
LC08_L1TP_198031_20221025_20221107_02_T1,0.0,1666694235560
LC08_L1TP_198031_20221110_20221121_02_T1,0.0,1668076634817
LC08_L1TP_198031_20221126_20221206_02_T1,89.13326582589265,1669459031989
LC08_L1TP_198031_20221212_20230112_02_T1,96.32256282794857,1670841429416
LC08_L1TP_198031_20221228_20230104_02_T1,0.0,1672223823066
LC08_L1TP_197031_20211218_20211223_02_T1,0.09389671361502347,1639737414885
LC08_L1TP_197031_20220103_20220113_02_T1,96.32256282794857,1641119815444
LC08_L1TP_197031_20220119_20220127_02_T1,77.46429776918633,1642502213732
LC08_L1TP_197031_20220204_20220212_02_T1,96.32256282794857,1643884614619
LC08_L1TP_197031_20220308_20220315_02_T1,96.32256282794857,1646649400326
LC08_L1TP_197031_20220324_20220330_02_T1,96.32256282794857,1648031796965
LC08_L1TP_197031_20220409_20220419_02_T1,96.32256282794857,1649414193620
LC08_L1TP_197031_20220425_20220503_02_T1,0.0,1650796583916
LC08_L1TP_197031_20220511_20220519_02_T1,0.09389671361502347,1652178977907
LC08_L1TP_197031_20220527_20220603_02_T1,96.32256282794857,1653561368707
LC08_L1TP_197031_20220612_20220617_02_T1,0.0,1654943772401
LC08_L1TP_197031_20220628_20220706_02_T1,0.0,1656326191471
LC08_L1TP_197031_20220714_20220726_02_T1,0.0,1657708586695
LC08_L1TP_197031_20220730_20220806_02_T1,35.53702169443679,1659091000444
LC08_L1TP_197031_20220815_20220824_02_T1,0.03129890453834116,1660473410045
LC08_L1TP_197031_20220831_20220910_02_T1,96.32256282794857,1661855812695
LC08_L1TP_197031_20220916_20220922_02_T1,96.32256282794857,1663238216010
LC08_L1TP_197031_20221002_20221012_02_T1,0.0,1664620620095
LC08_L1TP_197031_20221018_20221031_02_T1,23.924637147503734,1666003025341
LC08_L1TP_197031_20221103_20221114_02_T1,96.32256282794857,1667385423170
LC08_L1TP_197031_20221119_20221128_02_T1,0.0,1668767826915
LC08_L1TP_197031_20221205_20230112_02_T1,36.04369572555156,1670150224005
LC08_L1TP_197031_20221221_20221228_02_T1,0.0,1671532623624
